delivery_id,distribution_center_id,municipality,date,supply_type,quantity_requested,quantity_delivered,population_at_center,delivery_delay_hours,transport_mode,road_condition,weather_on_delivery_day,number_of_aid_workers,center_capacity
DEL-02139,IC-0098,Bahia Verde,2025-09-25,Medical Supplies,74,50,237,1.7,Truck,Yes,Rain,10,305
DEL-02140,IC-0098,Bahia Verde,2025-09-25,Medical Supplies,158,90,482,0.0,Truck,Yes,Rain,4,193
DEL-02141,IC-0101,Bahia Verde,2025-09-25,Water,183,69,50,5.4,Boat,Yes,Rain,7,336
DEL-02142,IC-0101,Bahia Verde,2025-09-25,Water,132,64,58,2.4,Truck,Yes,Rain,4,299
DEL-02143,IC-0107,Bahia Verde,2025-09-25,Medical Supplies,17,11,50,1.7,Truck,Limited,Rain,10,100
DEL-02144,IC-0107,Bahia Verde,2025-09-25,Food,319,155,108,1.8,Helicopter,Limited,Rain,13,115
DEL-02145,IC-0107,Bahia Verde,2025-09-25,Water,101,52,50,3.1,Boat,Limited,Rain,7,125
DEL-02146,IC-0107,Bahia Verde,2025-09-25,Water,138,17,50,1.9,Helicopter,Limited,Rain,7,100
DEL-02147,IC-0110,Bahia Verde,2025-09-25,Food,579,334,258,4.3,Truck,Yes,Rain,8,595
DEL-02148,IC-0110,Bahia Verde,2025-09-25,Water,1746,1056,694,3.7,Helicopter,Yes,Rain,7,644
DEL-02149,IC-0110,Bahia Verde,2025-09-25,Water,1140,793,387,3.5,Boat,Yes,Rain,6,947
DEL-02150,IC-0110,Bahia Verde,2025-09-25,Food,342,231,133,2.8,Truck,Yes,Rain,8,583
DEL-02151,IC-0125,Bahia Verde,2025-09-25,Medical Supplies,10,5,50,6.2,Truck,Limited,Rain,12,736
DEL-02152,IC-0125,Bahia Verde,2025-09-25,Hygiene Kits,136,55,211,6.7,Boat,Limited,Rain,10,1085
DEL-02153,IC-0125,Bahia Verde,2025-09-25,Hygiene Kits,611,167,818,1.7,Helicopter,Limited,Rain,4,900
DEL-02154,IC-0125,Bahia Verde,2025-09-25,Food,1939,841,942,3.0,Truck,Limited,Rain,13,813
DEL-02155,IC-0126,Rincon del Este,2025-09-25,Hygiene Kits,71,49,165,2.3,Helicopter,Yes,Rain,3,682
DEL-02156,IC-0126,Rincon del Este,2025-09-25,Food,625,283,302,4.1,Boat,Yes,Rain,8,550
DEL-02157,IC-0126,Rincon del Este,2025-09-25,Medical Supplies,17,8,50,1.7,Truck,Yes,Rain,7,636
DEL-02158,IC-0127,Rincon del Este,2025-09-25,Hygiene Kits,668,76,1384,3.9,Helicopter,Limited,Rain,9,1781
DEL-02159,IC-0127,Rincon del Este,2025-09-25,Hygiene Kits,321,106,968,7.8,Boat,Limited,Rain,12,1892
DEL-02160,IC-0127,Rincon del Este,2025-09-25,Food,2223,743,895,1.9,Helicopter,Limited,Rain,8,1287
DEL-02161,IC-0127,Rincon del Este,2025-09-25,Food,1971,852,842,2.4,Truck,Limited,Rain,5,2003
DEL-02162,IC-0130,Rincon del Este,2025-09-25,Shelter Materials,37,16,318,0.0,Truck,Yes,Rain,6,829
DEL-02163,IC-0130,Rincon del Este,2025-09-25,Shelter Materials,34,18,365,2.1,Boat,Yes,Rain,7,770
DEL-02164,IC-0131,Rincon del Este,2025-09-25,Water,692,404,262,4.4,Boat,Limited,Rain,3,125
DEL-02165,IC-0131,Rincon del Este,2025-09-25,Water,114,61,50,3.0,Truck,Limited,Rain,9,152
DEL-02166,IC-0133,Rincon del Este,2025-09-25,Water,1133,434,476,2.0,Helicopter,Limited,Rain,7,488
DEL-02167,IC-0133,Rincon del Este,2025-09-25,Medical Supplies,48,20,200,6.4,Truck,Limited,Rain,9,471
DEL-02168,IC-0133,Rincon del Este,2025-09-25,Shelter Materials,10,5,50,3.0,Helicopter,Limited,Rain,2,336
DEL-02169,IC-0134,Rincon del Este,2025-09-25,Water,1741,822,489,3.5,Truck,Limited,Rain,9,513
DEL-02170,IC-0137,Rincon del Este,2025-09-25,Food,2888,1823,984,1.1,Helicopter,Yes,Rain,7,1812
DEL-02171,IC-0137,Rincon del Este,2025-09-25,Food,2334,1538,1080,1.0,Truck,Yes,Rain,7,1422
DEL-02172,IC-0137,Rincon del Este,2025-09-25,Medical Supplies,193,88,849,5.0,Boat,Yes,Rain,5,1488
DEL-02173,IC-0137,Rincon del Este,2025-09-25,Shelter Materials,103,44,684,0.7,Truck,Yes,Rain,10,1298
DEL-02174,IC-0145,Rincon del Este,2025-09-25,Food,119,57,50,3.0,Truck,Yes,Rain,9,136
DEL-02175,IC-0145,Rincon del Este,2025-09-25,Food,529,235,240,2.4,Helicopter,Yes,Rain,12,100
DEL-02176,IC-0145,Rincon del Este,2025-09-25,Food,1223,552,463,1.0,Truck,Yes,Rain,4,100
DEL-02177,IC-0145,Rincon del Este,2025-09-25,Water,113,75,50,0.4,Truck,Yes,Rain,11,103
DEL-02178,IC-0146,Rincon del Este,2025-09-25,Medical Supplies,48,8,155,4.7,Helicopter,No,Rain,7,160
DEL-02179,IC-0146,Rincon del Este,2025-09-25,Hygiene Kits,34,6,50,8.8,Boat,No,Rain,6,108
DEL-02180,IC-0146,Rincon del Este,2025-09-25,Food,121,54,50,4.0,Helicopter,No,Rain,7,147
DEL-02181,IC-0146,Rincon del Este,2025-09-25,Water,769,288,226,5.5,Helicopter,No,Rain,6,148
DEL-02182,IC-0150,Rincon del Este,2025-09-25,Water,238,108,60,2.1,Helicopter,Yes,Rain,9,100
DEL-02183,IC-0150,Rincon del Este,2025-09-25,Shelter Materials,46,16,264,0.0,Helicopter,Yes,Rain,8,134
DEL-02184,IC-0150,Rincon del Este,2025-09-25,Medical Supplies,10,5,50,1.0,Truck,Yes,Rain,7,100
DEL-02185,IC-0001,Puerto Nuevo,2025-09-26,Food,2749,2242,1255,1.9,Truck,Yes,Clear,6,1666
DEL-02186,IC-0001,Puerto Nuevo,2025-09-26,Water,1656,1341,818,4.2,Boat,Yes,Clear,2,1873
DEL-02187,IC-0008,Puerto Nuevo,2025-09-26,Water,103,42,50,1.2,Truck,Yes,Clear,8,100
DEL-02188,IC-0008,Puerto Nuevo,2025-09-26,Shelter Materials,27,21,359,3.1,Truck,Yes,Clear,6,136
DEL-02189,IC-0008,Puerto Nuevo,2025-09-26,Food,106,87,50,0.0,Truck,Yes,Clear,8,114
DEL-02190,IC-0008,Puerto Nuevo,2025-09-26,Water,469,308,142,1.5,Boat,Yes,Clear,15,128
DEL-02191,IC-0050,Sierra Alta,2025-09-26,Water,1322,530,569,2.0,Helicopter,Limited,Clear,5,697
DEL-02192,IC-0050,Sierra Alta,2025-09-26,Food,116,68,50,3.2,Truck,Limited,Clear,7,1001
DEL-02193,IC-0053,Sierra Alta,2025-09-26,Shelter Materials,22,12,228,3.9,Helicopter,Limited,Clear,7,915
DEL-02194,IC-0053,Sierra Alta,2025-09-26,Medical Supplies,47,44,345,4.0,Boat,Limited,Clear,11,910
DEL-02195,IC-0053,Sierra Alta,2025-09-26,Food,1686,630,597,4.0,Boat,Limited,Clear,7,706
DEL-02196,IC-0053,Sierra Alta,2025-09-26,Shelter Materials,45,21,301,0.4,Helicopter,Limited,Clear,12,934
DEL-02197,IC-0078,Costa Sur,2025-09-26,Water,1981,1231,558,1.3,Truck,Yes,Clear,10,1688
DEL-02198,IC-0078,Costa Sur,2025-09-26,Food,1113,767,603,0.5,Truck,Yes,Clear,11,1039
DEL-02199,IC-0079,Costa Sur,2025-09-26,Food,340,139,168,3.4,Helicopter,Limited,Clear,9,362
DEL-02200,IC-0079,Costa Sur,2025-09-26,Hygiene Kits,20,14,50,0.4,Truck,Limited,Clear,6,327
DEL-02201,IC-0079,Costa Sur,2025-09-26,Shelter Materials,13,6,170,2.9,Helicopter,Limited,Clear,15,473
DEL-02202,IC-0079,Costa Sur,2025-09-26,Water,1070,542,281,1.0,Truck,Limited,Clear,9,352
DEL-02203,IC-0089,Costa Sur,2025-09-26,Water,3260,2013,889,3.5,Helicopter,Yes,Clear,8,892
DEL-02204,IC-0089,Costa Sur,2025-09-26,Water,2988,1889,813,2.2,Truck,Yes,Clear,11,1090
DEL-02205,IC-0089,Costa Sur,2025-09-26,Food,1837,1135,669,3.6,Truck,Yes,Clear,9,1325
DEL-02206,IC-0089,Costa Sur,2025-09-26,Hygiene Kits,326,240,544,0.0,Truck,Yes,Clear,3,789
DEL-02207,IC-0099,Bahia Verde,2025-09-26,Medical Supplies,41,33,162,2.6,Truck,Yes,Clear,8,263
DEL-02208,IC-0099,Bahia Verde,2025-09-26,Shelter Materials,48,25,257,2.6,Truck,Yes,Clear,6,260
DEL-02209,IC-0099,Bahia Verde,2025-09-26,Water,524,275,192,1.2,Truck,Yes,Clear,6,186
DEL-02210,IC-0099,Bahia Verde,2025-09-26,Food,145,90,50,0.9,Truck,Yes,Clear,12,185
DEL-02211,IC-0100,Bahia Verde,2025-09-26,Medical Supplies,41,23,343,3.9,Truck,Yes,Clear,12,1029
DEL-02212,IC-0109,Bahia Verde,2025-09-26,Hygiene Kits,419,264,929,3.8,Boat,Yes,Clear,8,1294
DEL-02213,IC-0109,Bahia Verde,2025-09-26,Hygiene Kits,638,432,893,0.2,Truck,Yes,Clear,9,1116
DEL-02214,IC-0109,Bahia Verde,2025-09-26,Hygiene Kits,376,376,543,0.4,Truck,Yes,Clear,8,1119
DEL-02215,IC-0109,Bahia Verde,2025-09-26,Water,1891,1178,592,2.2,Truck,Yes,Clear,11,1158
DEL-02216,IC-0117,Bahia Verde,2025-09-26,Medical Supplies,66,49,371,1.4,Truck,Limited,Clear,6,728
DEL-02217,IC-0117,Bahia Verde,2025-09-26,Shelter Materials,55,24,1031,4.9,Truck,Limited,Clear,7,785
DEL-02218,IC-0121,Bahia Verde,2025-09-26,Medical Supplies,20,14,93,2.5,Boat,Yes,Clear,4,411
DEL-02219,IC-0121,Bahia Verde,2025-09-26,Food,770,448,485,4.4,Boat,Yes,Clear,2,566
DEL-02220,IC-0121,Bahia Verde,2025-09-26,Food,676,318,404,2.9,Truck,Yes,Clear,5,518
DEL-02221,IC-0121,Bahia Verde,2025-09-26,Water,654,508,266,0.0,Helicopter,Yes,Clear,9,378
DEL-02222,IC-0123,Bahia Verde,2025-09-26,Water,547,344,272,0.0,Truck,Yes,Clear,11,795
DEL-02223,IC-0123,Bahia Verde,2025-09-26,Food,761,631,438,1.4,Truck,Yes,Clear,7,696
DEL-02224,IC-0123,Bahia Verde,2025-09-26,Medical Supplies,146,80,478,2.4,Truck,Yes,Clear,6,591
DEL-02225,IC-0123,Bahia Verde,2025-09-26,Food,1805,1510,730,0.9,Helicopter,Yes,Clear,9,623
DEL-02226,IC-0124,Bahia Verde,2025-09-26,Food,1418,1080,675,3.4,Truck,Yes,Clear,7,1387
DEL-02227,IC-0124,Bahia Verde,2025-09-26,Medical Supplies,248,202,875,0.0,Helicopter,Yes,Clear,9,1609
DEL-02228,IC-0135,Rincon del Este,2025-09-26,Shelter Materials,22,13,252,4.5,Truck,Limited,Clear,2,317
DEL-02229,IC-0149,Rincon del Este,2025-09-26,Food,1112,795,442,2.6,Truck,Yes,Clear,9,525
DEL-02230,IC-0149,Rincon del Este,2025-09-26,Food,685,395,251,0.0,Truck,Yes,Clear,13,474
DEL-02231,IC-0149,Rincon del Este,2025-09-26,Shelter Materials,18,7,97,1.1,Truck,Yes,Clear,9,373
DEL-02232,IC-0006,Puerto Nuevo,2025-09-26,Food,1634,838,677,0.6,Truck,Yes,Clear,6,1405
DEL-02233,IC-0006,Puerto Nuevo,2025-09-26,Hygiene Kits,389,221,795,0.2,Truck,Yes,Clear,10,1428
DEL-02234,IC-0006,Puerto Nuevo,2025-09-26,Hygiene Kits,656,513,1065,2.2,Truck,Yes,Clear,7,1430
DEL-02235,IC-0007,Puerto Nuevo,2025-09-26,Food,2235,2134,757,1.3,Helicopter,Yes,Clear,7,1869
DEL-02236,IC-0007,Puerto Nuevo,2025-09-26,Shelter Materials,79,42,903,0.7,Truck,Yes,Clear,10,1765
DEL-02237,IC-0007,Puerto Nuevo,2025-09-26,Food,2265,1143,904,0.4,Truck,Yes,Clear,14,1655
DEL-02238,IC-0010,Puerto Nuevo,2025-09-26,Water,151,76,50,4.3,Boat,Limited,Clear,10,516
DEL-02239,IC-0010,Puerto Nuevo,2025-09-26,Water,630,183,313,2.0,Boat,Limited,Clear,9,839
DEL-02240,IC-0012,Puerto Nuevo,2025-09-26,Water,5928,4233,1789,0.0,Truck,Yes,Clear,15,2533
DEL-02241,IC-0012,Puerto Nuevo,2025-09-26,Hygiene Kits,641,350,1872,1.8,Helicopter,Yes,Clear,11,2494
DEL-02242,IC-0012,Puerto Nuevo,2025-09-26,Food,3386,2738,1669,0.6,Truck,Yes,Clear,3,3260
DEL-02243,IC-0016,Puerto Nuevo,2025-09-26,Water,4624,1544,1319,2.1,Helicopter,Limited,Clear,6,3164
DEL-02244,IC-0018,Puerto Nuevo,2025-09-26,Water,1622,1354,704,4.6,Truck,Yes,Clear,8,901
DEL-02245,IC-0022,Puerto Nuevo,2025-09-26,Water,5691,5566,2116,0.0,Helicopter,Yes,Clear,10,3637
DEL-02246,IC-0022,Puerto Nuevo,2025-09-26,Water,7493,5336,2351,0.0,Truck,Yes,Clear,7,4276
DEL-02247,IC-0022,Puerto Nuevo,2025-09-26,Medical Supplies,730,491,1938,2.7,Truck,Yes,Clear,8,3309
DEL-02248,IC-0022,Puerto Nuevo,2025-09-26,Shelter Materials,269,174,1931,2.4,Boat,Yes,Clear,7,2881
DEL-02249,IC-0025,Puerto Nuevo,2025-09-26,Water,2239,1638,562,1.3,Helicopter,Yes,Clear,10,868
DEL-02250,IC-0025,Puerto Nuevo,2025-09-26,Food,1145,949,608,0.0,Truck,Yes,Clear,7,801
DEL-02251,IC-0025,Puerto Nuevo,2025-09-26,Shelter Materials,119,84,674,0.0,Truck,Yes,Clear,7,1192
DEL-02252,IC-0026,Puerto Nuevo,2025-09-26,Medical Supplies,10,5,50,1.0,Boat,Yes,Clear,11,213
DEL-02253,IC-0026,Puerto Nuevo,2025-09-26,Food,600,412,240,1.7,Truck,Yes,Clear,5,257
DEL-02254,IC-0026,Puerto Nuevo,2025-09-26,Water,295,178,108,1.6,Truck,Yes,Clear,9,365
DEL-02255,IC-0027,Puerto Nuevo,2025-09-26,Shelter Materials,225,131,2159,3.8,Helicopter,No,Clear,5,3855
DEL-02256,IC-0029,Puerto Nuevo,2025-09-26,Food,114,88,50,1.9,Boat,Yes,Clear,6,100
DEL-02257,IC-0029,Puerto Nuevo,2025-09-26,Food,186,161,64,0.8,Helicopter,Yes,Clear,9,100
DEL-02258,IC-0029,Puerto Nuevo,2025-09-26,Food,214,189,73,0.0,Truck,Yes,Clear,13,119
DEL-02259,IC-0029,Puerto Nuevo,2025-09-26,Food,147,114,50,2.8,Truck,Yes,Clear,2,139
DEL-02260,IC-0032,Puerto Nuevo,2025-09-26,Shelter Materials,10,7,50,1.8,Truck,Yes,Clear,10,119
DEL-02261,IC-0032,Puerto Nuevo,2025-09-26,Water,382,215,164,0.4,Truck,Yes,Clear,12,137
DEL-02262,IC-0032,Puerto Nuevo,2025-09-26,Hygiene Kits,44,35,65,0.0,Helicopter,Yes,Clear,8,112
DEL-02263,IC-0032,Puerto Nuevo,2025-09-26,Shelter Materials,14,10,209,4.0,Truck,Yes,Clear,12,138
DEL-02264,IC-0035,Puerto Nuevo,2025-09-26,Water,2125,1695,754,0.0,Truck,Yes,Clear,13,1142
DEL-02265,IC-0035,Puerto Nuevo,2025-09-26,Medical Supplies,215,93,647,0.0,Truck,Yes,Clear,8,1189
DEL-02266,IC-0037,Puerto Nuevo,2025-09-26,Water,3917,3123,1511,1.6,Truck,Yes,Clear,2,3266
DEL-02267,IC-0038,Puerto Nuevo,2025-09-26,Medical Supplies,77,59,248,2.7,Truck,Yes,Clear,5,269
DEL-02268,IC-0038,Puerto Nuevo,2025-09-26,Water,557,441,156,1.9,Truck,Yes,Clear,10,255
DEL-02269,IC-0039,Puerto Nuevo,2025-09-26,Food,482,174,165,3.8,Helicopter,Limited,Clear,11,100
DEL-02270,IC-0039,Puerto Nuevo,2025-09-26,Hygiene Kits,31,17,63,4.1,Truck,Limited,Clear,5,139
DEL-02271,IC-0041,Puerto Nuevo,2025-09-26,Shelter Materials,68,28,394,5.2,Truck,Limited,Clear,7,488
DEL-02272,IC-0041,Puerto Nuevo,2025-09-26,Shelter Materials,53,44,629,2.6,Helicopter,Limited,Clear,5,534
DEL-02273,IC-0041,Puerto Nuevo,2025-09-26,Hygiene Kits,181,37,473,1.0,Helicopter,Limited,Clear,9,594
DEL-02274,IC-0043,Puerto Nuevo,2025-09-26,Hygiene Kits,26,11,50,5.0,Truck,Limited,Clear,3,100
DEL-02275,IC-0045,Puerto Nuevo,2025-09-26,Hygiene Kits,146,115,381,1.1,Helicopter,Yes,Clear,7,100
DEL-02276,IC-0045,Puerto Nuevo,2025-09-26,Shelter Materials,21,15,153,2.7,Truck,Yes,Clear,4,119
DEL-02277,IC-0045,Puerto Nuevo,2025-09-26,Water,978,573,311,3.8,Truck,Yes,Clear,12,100
DEL-02278,IC-0046,Sierra Alta,2025-09-26,Medical Supplies,189,128,497,2.0,Truck,Yes,Clear,6,1221
DEL-02279,IC-0046,Sierra Alta,2025-09-26,Water,1465,1053,601,0.0,Helicopter,Yes,Clear,8,1452
DEL-02280,IC-0049,Sierra Alta,2025-09-26,Food,1414,881,931,1.7,Truck,Yes,Clear,6,1014
DEL-02281,IC-0049,Sierra Alta,2025-09-26,Food,527,196,199,0.1,Truck,Yes,Clear,10,912
DEL-02282,IC-0052,Sierra Alta,2025-09-26,Water,307,202,145,0.8,Truck,Yes,Clear,10,104
DEL-02283,IC-0052,Sierra Alta,2025-09-26,Water,1092,865,329,3.0,Helicopter,Yes,Clear,10,126
DEL-02284,IC-0052,Sierra Alta,2025-09-26,Water,110,110,50,5.1,Boat,Yes,Clear,12,124
DEL-02285,IC-0052,Sierra Alta,2025-09-26,Food,194,171,77,2.6,Truck,Yes,Clear,2,100
DEL-02286,IC-0059,Sierra Alta,2025-09-26,Shelter Materials,155,126,887,3.4,Truck,Yes,Clear,7,2155
DEL-02287,IC-0059,Sierra Alta,2025-09-26,Hygiene Kits,766,766,1070,0.0,Truck,Yes,Clear,15,1896
DEL-02288,IC-0059,Sierra Alta,2025-09-26,Water,3467,1576,1116,1.9,Truck,Yes,Clear,5,1247
DEL-02289,IC-0060,Sierra Alta,2025-09-26,Hygiene Kits,366,168,920,1.7,Truck,Limited,Clear,3,2132
DEL-02290,IC-0062,Sierra Alta,2025-09-26,Water,161,88,50,1.1,Helicopter,Limited,Clear,8,287
DEL-02291,IC-0063,Sierra Alta,2025-09-26,Medical Supplies,194,97,741,3.4,Truck,Yes,Clear,14,605
DEL-02292,IC-0063,Sierra Alta,2025-09-26,Food,1673,1139,596,2.5,Helicopter,Yes,Clear,11,686
DEL-02293,IC-0065,Sierra Alta,2025-09-26,Water,104,80,50,0.9,Truck,Yes,Clear,8,391
DEL-02294,IC-0066,Sierra Alta,2025-09-26,Medical Supplies,19,11,50,9.0,Boat,No,Clear,12,100
DEL-02295,IC-0066,Sierra Alta,2025-09-26,Shelter Materials,10,5,50,2.3,Helicopter,No,Clear,7,100
DEL-02296,IC-0066,Sierra Alta,2025-09-26,Hygiene Kits,39,20,50,3.4,Helicopter,No,Clear,9,128
DEL-02297,IC-0066,Sierra Alta,2025-09-26,Food,585,190,213,4.9,Truck,No,Clear,8,108
DEL-02298,IC-0068,Costa Sur,2025-09-26,Hygiene Kits,696,427,1657,4.5,Helicopter,Yes,Clear,7,2917
DEL-02299,IC-0069,Costa Sur,2025-09-26,Shelter Materials,44,24,405,0.8,Truck,Yes,Clear,7,1240
DEL-02300,IC-0069,Costa Sur,2025-09-26,Food,313,152,131,0.0,Truck,Yes,Clear,8,1008
DEL-02301,IC-0071,Costa Sur,2025-09-26,Medical Supplies,20,12,107,0.5,Helicopter,Yes,Clear,6,111
DEL-02302,IC-0071,Costa Sur,2025-09-26,Hygiene Kits,52,20,85,0.0,Truck,Yes,Clear,6,100
DEL-02303,IC-0072,Costa Sur,2025-09-26,Water,1086,580,519,0.3,Helicopter,Yes,Clear,12,1132
DEL-02304,IC-0072,Costa Sur,2025-09-26,Shelter Materials,66,29,345,1.2,Helicopter,Yes,Clear,5,1070
DEL-02305,IC-0072,Costa Sur,2025-09-26,Water,417,188,147,3.3,Truck,Yes,Clear,8,1085
DEL-02306,IC-0073,Costa Sur,2025-09-26,Water,4362,1968,1115,1.8,Truck,Yes,Clear,5,2543
DEL-02307,IC-0073,Costa Sur,2025-09-26,Medical Supplies,328,158,1231,2.6,Truck,Yes,Clear,2,2556
DEL-02308,IC-0074,Costa Sur,2025-09-26,Food,698,451,255,0.0,Truck,Yes,Clear,3,564
DEL-02309,IC-0074,Costa Sur,2025-09-26,Water,1592,1087,406,4.6,Truck,Yes,Clear,8,750
DEL-02310,IC-0074,Costa Sur,2025-09-26,Food,1163,518,500,0.0,Helicopter,Yes,Clear,6,778
DEL-02311,IC-0074,Costa Sur,2025-09-26,Medical Supplies,14,9,55,2.6,Truck,Yes,Clear,6,611
DEL-02312,IC-0075,Costa Sur,2025-09-26,Water,179,71,50,2.5,Boat,Limited,Clear,6,129
DEL-02313,IC-0075,Costa Sur,2025-09-26,Water,326,170,86,2.7,Helicopter,Limited,Clear,6,140
DEL-02314,IC-0082,Costa Sur,2025-09-26,Medical Supplies,123,97,392,5.2,Truck,Limited,Clear,4,892
DEL-02315,IC-0082,Costa Sur,2025-09-26,Food,614,204,241,2.7,Truck,Limited,Clear,8,655
DEL-02316,IC-0082,Costa Sur,2025-09-26,Food,125,81,50,3.9,Boat,Limited,Clear,6,823
DEL-02317,IC-0082,Costa Sur,2025-09-26,Water,1261,462,384,3.7,Truck,Limited,Clear,10,971
DEL-02318,IC-0083,Costa Sur,2025-09-26,Medical Supplies,90,41,399,1.7,Helicopter,Limited,Clear,7,493
DEL-02319,IC-0083,Costa Sur,2025-09-26,Food,155,65,83,2.6,Helicopter,Limited,Clear,6,582
DEL-02320,IC-0083,Costa Sur,2025-09-26,Food,1230,733,644,2.7,Helicopter,Limited,Clear,7,441
DEL-02321,IC-0084,Costa Sur,2025-09-26,Food,560,158,347,3.5,Helicopter,No,Clear,10,876
DEL-02322,IC-0084,Costa Sur,2025-09-26,Medical Supplies,82,39,641,4.0,Helicopter,No,Clear,7,846
DEL-02323,IC-0084,Costa Sur,2025-09-26,Water,3089,1098,873,3.3,Helicopter,No,Clear,6,1294
DEL-02324,IC-0090,Costa Sur,2025-09-26,Hygiene Kits,499,171,682,2.4,Helicopter,No,Clear,12,1209
DEL-02325,IC-0090,Costa Sur,2025-09-26,Water,2690,1592,946,2.2,Helicopter,No,Clear,7,929
DEL-02326,IC-0094,Costa Sur,2025-09-26,Shelter Materials,10,7,50,1.8,Truck,Yes,Clear,12,610
DEL-02327,IC-0094,Costa Sur,2025-09-26,Medical Supplies,46,32,178,0.3,Truck,Yes,Clear,8,742
DEL-02328,IC-0094,Costa Sur,2025-09-26,Food,699,385,434,1.8,Truck,Yes,Clear,8,548
DEL-02329,IC-0097,Costa Sur,2025-09-26,Medical Supplies,10,6,50,0.5,Truck,Yes,Clear,6,507
DEL-02330,IC-0097,Costa Sur,2025-09-26,Medical Supplies,83,69,478,4.9,Boat,Yes,Clear,9,578
DEL-02331,IC-0097,Costa Sur,2025-09-26,Medical Supplies,67,36,233,2.8,Boat,Yes,Clear,9,637
DEL-02332,IC-0097,Costa Sur,2025-09-26,Water,179,138,50,1.7,Truck,Yes,Clear,9,665
DEL-02333,IC-0098,Bahia Verde,2025-09-26,Medical Supplies,14,7,50,0.5,Truck,Yes,Clear,8,289
DEL-02334,IC-0098,Bahia Verde,2025-09-26,Water,1395,974,409,0.9,Truck,Yes,Clear,10,277
DEL-02335,IC-0098,Bahia Verde,2025-09-26,Food,465,303,230,1.9,Helicopter,Yes,Clear,8,192
DEL-02336,IC-0098,Bahia Verde,2025-09-26,Hygiene Kits,88,52,154,0.5,Truck,Yes,Clear,8,272
DEL-02337,IC-0101,Bahia Verde,2025-09-26,Medical Supplies,88,67,499,0.0,Helicopter,Yes,Clear,6,456
DEL-02338,IC-0107,Bahia Verde,2025-09-26,Food,279,138,98,1.4,Helicopter,Limited,Clear,7,111
DEL-02339,IC-0107,Bahia Verde,2025-09-26,Shelter Materials,10,5,140,0.5,Helicopter,Limited,Clear,5,100
DEL-02340,IC-0107,Bahia Verde,2025-09-26,Water,1290,799,325,2.8,Helicopter,Limited,Clear,6,100
DEL-02341,IC-0107,Bahia Verde,2025-09-26,Hygiene Kits,35,10,50,3.7,Boat,Limited,Clear,9,104
DEL-02342,IC-0110,Bahia Verde,2025-09-26,Food,470,255,189,1.4,Truck,Yes,Clear,6,568
DEL-02343,IC-0110,Bahia Verde,2025-09-26,Medical Supplies,117,76,645,0.9,Truck,Yes,Clear,10,740
DEL-02344,IC-0125,Bahia Verde,2025-09-26,Medical Supplies,212,94,855,2.7,Boat,Limited,Clear,14,688
DEL-02345,IC-0125,Bahia Verde,2025-09-26,Food,1193,639,638,1.5,Helicopter,Limited,Clear,8,699
DEL-02346,IC-0126,Rincon del Este,2025-09-26,Shelter Materials,35,20,551,2.2,Truck,Yes,Clear,15,667
DEL-02347,IC-0126,Rincon del Este,2025-09-26,Water,278,146,75,1.9,Truck,Yes,Clear,9,775
DEL-02348,IC-0126,Rincon del Este,2025-09-26,Medical Supplies,62,31,370,1.4,Helicopter,Yes,Clear,11,516
DEL-02349,IC-0126,Rincon del Este,2025-09-26,Medical Supplies,163,82,450,3.6,Truck,Yes,Clear,7,595
DEL-02350,IC-0127,Rincon del Este,2025-09-26,Shelter Materials,121,66,689,4.0,Truck,Limited,Clear,14,1311
DEL-02351,IC-0127,Rincon del Este,2025-09-26,Water,2462,1077,998,1.5,Truck,Limited,Clear,13,1908
DEL-02352,IC-0127,Rincon del Este,2025-09-26,Medical Supplies,128,48,760,2.0,Helicopter,Limited,Clear,6,1455
DEL-02353,IC-0130,Rincon del Este,2025-09-26,Water,244,117,117,1.7,Truck,Yes,Clear,9,765
DEL-02354,IC-0130,Rincon del Este,2025-09-26,Medical Supplies,136,89,354,1.1,Truck,Yes,Clear,13,763
DEL-02355,IC-0130,Rincon del Este,2025-09-26,Shelter Materials,11,5,166,2.2,Boat,Yes,Clear,11,693
DEL-02356,IC-0131,Rincon del Este,2025-09-26,Water,741,524,209,0.6,Truck,Limited,Clear,7,123
DEL-02357,IC-0131,Rincon del Este,2025-09-26,Water,166,72,50,4.5,Boat,Limited,Clear,2,164
DEL-02358,IC-0133,Rincon del Este,2025-09-26,Water,1275,505,382,1.1,Truck,Limited,Clear,12,399
DEL-02359,IC-0133,Rincon del Este,2025-09-26,Water,1165,250,351,4.0,Helicopter,Limited,Clear,9,429
DEL-02360,IC-0134,Rincon del Este,2025-09-26,Water,930,353,415,4.7,Truck,Limited,Clear,8,484
DEL-02361,IC-0134,Rincon del Este,2025-09-26,Hygiene Kits,143,40,413,3.1,Truck,Limited,Clear,7,591
DEL-02362,IC-0134,Rincon del Este,2025-09-26,Medical Supplies,56,39,388,3.7,Helicopter,Limited,Clear,9,456
DEL-02363,IC-0134,Rincon del Este,2025-09-26,Hygiene Kits,89,34,120,3.6,Helicopter,Limited,Clear,14,618
DEL-02364,IC-0137,Rincon del Este,2025-09-26,Water,1999,1286,912,4.9,Truck,Yes,Clear,7,1733
DEL-02365,IC-0137,Rincon del Este,2025-09-26,Water,1904,1326,719,3.5,Truck,Yes,Clear,9,1741
DEL-02366,IC-0145,Rincon del Este,2025-09-26,Water,195,81,50,3.9,Truck,Yes,Clear,7,100
